vcc	V(ce)	Ic(Q1)
2.829999999999988e-002	2.830000e-002	2.265758e-004
2.839999999999988e-002	2.840000e-002	2.272396e-004
2.849999999999988e-002	2.850000e-002	2.279008e-004
2.859999999999988e-002	2.860000e-002	2.285596e-004
2.869999999999988e-002	2.870000e-002	2.292159e-004
2.879999999999988e-002	2.880000e-002	2.298698e-004
2.889999999999988e-002	2.890000e-002	2.305211e-004
2.899999999999988e-002	2.900000e-002	2.311701e-004
2.909999999999988e-002	2.910000e-002	2.318165e-004
2.919999999999988e-002	2.920000e-002	2.324606e-004
2.929999999999988e-002	2.930000e-002	2.331022e-004
2.939999999999988e-002	2.940000e-002	2.337414e-004
2.949999999999988e-002	2.950000e-002	2.343783e-004
2.959999999999988e-002	2.960000e-002	2.350127e-004
2.969999999999988e-002	2.970000e-002	2.356447e-004
2.979999999999988e-002	2.980000e-002	2.362744e-004
2.989999999999988e-002	2.990000e-002	2.369016e-004
2.999999999999987e-002	3.000000e-002	2.375265e-004
3.009999999999987e-002	3.010000e-002	2.381491e-004
3.019999999999987e-002	3.020000e-002	2.387693e-004
3.029999999999987e-002	3.030000e-002	2.393872e-004
3.039999999999987e-002	3.040000e-002	2.400028e-004
3.049999999999987e-002	3.050000e-002	2.406160e-004
3.059999999999987e-002	3.060000e-002	2.412269e-004
3.069999999999987e-002	3.070000e-002	2.418356e-004
3.079999999999987e-002	3.080000e-002	2.424419e-004
3.089999999999987e-002	3.090000e-002	2.430460e-004
3.099999999999987e-002	3.100000e-002	2.436478e-004
3.109999999999987e-002	3.110000e-002	2.442473e-004
3.119999999999987e-002	3.120000e-002	2.448445e-004
3.129999999999987e-002	3.130000e-002	2.454395e-004
3.139999999999987e-002	3.140000e-002	2.460323e-004
3.149999999999988e-002	3.150000e-002	2.466228e-004
3.159999999999988e-002	3.160000e-002	2.472111e-004
3.169999999999988e-002	3.170000e-002	2.477972e-004
3.179999999999988e-002	3.180000e-002	2.483811e-004
3.189999999999989e-002	3.190000e-002	2.489628e-004
3.199999999999989e-002	3.200000e-002	2.495423e-004
3.209999999999989e-002	3.210000e-002	2.501196e-004
3.219999999999990e-002	3.220000e-002	2.506947e-004
3.229999999999990e-002	3.230000e-002	2.512677e-004
3.239999999999990e-002	3.240000e-002	2.518385e-004
3.249999999999990e-002	3.250000e-002	2.524072e-004
3.259999999999991e-002	3.260000e-002	2.529737e-004
3.269999999999991e-002	3.270000e-002	2.535381e-004
3.279999999999991e-002	3.280000e-002	2.541003e-004
3.289999999999992e-002	3.290000e-002	2.546605e-004
3.299999999999992e-002	3.300000e-002	2.552185e-004
3.309999999999992e-002	3.310000e-002	2.557744e-004
3.319999999999992e-002	3.320000e-002	2.563282e-004
3.329999999999993e-002	3.330000e-002	2.568800e-004
3.339999999999993e-002	3.340000e-002	2.574296e-004
3.349999999999993e-002	3.350000e-002	2.579772e-004
3.359999999999994e-002	3.360000e-002	2.585227e-004
3.369999999999994e-002	3.370000e-002	2.590662e-004
3.379999999999994e-002	3.380000e-002	2.596076e-004
3.389999999999994e-002	3.390000e-002	2.601470e-004
3.399999999999995e-002	3.400000e-002	2.606843e-004
3.409999999999995e-002	3.410000e-002	2.612196e-004
3.419999999999995e-002	3.420000e-002	2.617529e-004
3.429999999999996e-002	3.430000e-002	2.622842e-004
3.439999999999996e-002	3.440000e-002	2.628135e-004
3.449999999999996e-002	3.450000e-002	2.633408e-004
3.459999999999996e-002	3.460000e-002	2.638660e-004
3.469999999999997e-002	3.470000e-002	2.643894e-004
3.479999999999997e-002	3.480000e-002	2.649107e-004
3.489999999999997e-002	3.490000e-002	2.654301e-004
3.499999999999998e-002	3.500000e-002	2.659475e-004
3.509999999999998e-002	3.510000e-002	2.664629e-004
3.519999999999998e-002	3.520000e-002	2.669765e-004
3.529999999999998e-002	3.530000e-002	2.674880e-004
3.539999999999999e-002	3.540000e-002	2.679977e-004
3.549999999999999e-002	3.550000e-002	2.685054e-004
3.559999999999999e-002	3.560000e-002	2.690112e-004
3.570000000000000e-002	3.570000e-002	2.695151e-004
3.580000000000000e-002	3.580000e-002	2.700171e-004
3.590000000000000e-002	3.590000e-002	2.705173e-004
3.600000000000000e-002	3.600000e-002	2.710155e-004
3.610000000000001e-002	3.610000e-002	2.715118e-004
3.620000000000001e-002	3.620000e-002	2.720063e-004
3.630000000000001e-002	3.630000e-002	2.724989e-004
3.640000000000002e-002	3.640000e-002	2.729896e-004
3.650000000000002e-002	3.650000e-002	2.734785e-004
3.660000000000002e-002	3.660000e-002	2.739655e-004
3.670000000000002e-002	3.670000e-002	2.744508e-004
3.680000000000003e-002	3.680000e-002	2.749341e-004
3.690000000000003e-002	3.690000e-002	2.754157e-004
3.700000000000003e-002	3.700000e-002	2.758954e-004
3.710000000000004e-002	3.710000e-002	2.763733e-004
3.720000000000004e-002	3.720000e-002	2.768494e-004
3.730000000000004e-002	3.730000e-002	2.773238e-004
3.740000000000004e-002	3.740000e-002	2.777963e-004
3.750000000000005e-002	3.750000e-002	2.782670e-004
3.760000000000005e-002	3.760000e-002	2.787360e-004
3.770000000000005e-002	3.770000e-002	2.792032e-004
3.780000000000006e-002	3.780000e-002	2.796686e-004
3.790000000000006e-002	3.790000e-002	2.801323e-004
3.800000000000006e-002	3.800000e-002	2.805942e-004
3.810000000000006e-002	3.810000e-002	2.810544e-004
3.820000000000007e-002	3.820000e-002	2.815129e-004
3.830000000000007e-002	3.830000e-002	2.819696e-004
3.840000000000007e-002	3.840000e-002	2.824246e-004
3.850000000000008e-002	3.850000e-002	2.828778e-004
3.860000000000008e-002	3.860000e-002	2.833294e-004
3.870000000000008e-002	3.870000e-002	2.837792e-004
3.880000000000008e-002	3.880000e-002	2.842274e-004
3.890000000000009e-002	3.890000e-002	2.846738e-004
3.900000000000009e-002	3.900000e-002	2.851186e-004
3.910000000000009e-002	3.910000e-002	2.855617e-004
3.920000000000010e-002	3.920000e-002	2.860031e-004
3.930000000000010e-002	3.930000e-002	2.864429e-004
3.940000000000010e-002	3.940000e-002	2.868810e-004
3.950000000000010e-002	3.950000e-002	2.873174e-004
3.960000000000011e-002	3.960000e-002	2.877522e-004
3.970000000000011e-002	3.970000e-002	2.881853e-004
3.980000000000011e-002	3.980000e-002	2.886168e-004
3.990000000000012e-002	3.990000e-002	2.890467e-004
4.000000000000012e-002	4.000000e-002	2.894750e-004
4.010000000000012e-002	4.010000e-002	2.899016e-004
4.020000000000013e-002	4.020000e-002	2.903266e-004
4.030000000000013e-002	4.030000e-002	2.907500e-004
4.040000000000013e-002	4.040000e-002	2.911719e-004
4.050000000000013e-002	4.050000e-002	2.915921e-004
4.060000000000014e-002	4.060000e-002	2.920107e-004
4.070000000000014e-002	4.070000e-002	2.924278e-004
4.080000000000014e-002	4.080000e-002	2.928432e-004
4.090000000000015e-002	4.090000e-002	2.932572e-004
4.100000000000015e-002	4.100000e-002	2.936695e-004
4.110000000000015e-002	4.110000e-002	2.940803e-004
4.120000000000015e-002	4.120000e-002	2.944895e-004
4.130000000000016e-002	4.130000e-002	2.948972e-004
4.140000000000016e-002	4.140000e-002	2.953033e-004
4.150000000000016e-002	4.150000e-002	2.957079e-004
4.160000000000017e-002	4.160000e-002	2.961110e-004
4.170000000000017e-002	4.170000e-002	2.965126e-004
4.180000000000017e-002	4.180000e-002	2.969126e-004
