vdd	V(ds)	Id(M1)
6.239999999999955e+000	6.240000e+000	1.772449e-003
6.259999999999955e+000	6.260000e+000	1.772458e-003
6.279999999999954e+000	6.280000e+000	1.772466e-003
6.299999999999954e+000	6.300000e+000	1.772474e-003
6.319999999999953e+000	6.320000e+000	1.772483e-003
6.339999999999953e+000	6.340000e+000	1.772491e-003
6.359999999999952e+000	6.360000e+000	1.772500e-003
6.379999999999952e+000	6.380000e+000	1.772508e-003
6.399999999999952e+000	6.400000e+000	1.772517e-003
6.419999999999951e+000	6.420000e+000	1.772525e-003
6.439999999999951e+000	6.440000e+000	1.772534e-003
6.459999999999950e+000	6.460000e+000	1.772542e-003
6.479999999999950e+000	6.480000e+000	1.772551e-003
6.499999999999949e+000	6.500000e+000	1.772559e-003
6.519999999999949e+000	6.520000e+000	1.772567e-003
6.539999999999949e+000	6.540000e+000	1.772576e-003
6.559999999999948e+000	6.560000e+000	1.772584e-003
6.579999999999948e+000	6.580000e+000	1.772593e-003
6.599999999999947e+000	6.600000e+000	1.772601e-003
6.619999999999947e+000	6.620000e+000	1.772610e-003
6.639999999999946e+000	6.640000e+000	1.772618e-003
6.659999999999946e+000	6.660000e+000	1.772627e-003
6.679999999999946e+000	6.680000e+000	1.772635e-003
6.699999999999945e+000	6.700000e+000	1.772643e-003
6.719999999999945e+000	6.720000e+000	1.772652e-003
6.739999999999944e+000	6.740000e+000	1.772660e-003
6.759999999999944e+000	6.760000e+000	1.772669e-003
6.779999999999943e+000	6.780000e+000	1.772677e-003
6.799999999999943e+000	6.800000e+000	1.772686e-003
6.819999999999943e+000	6.820000e+000	1.772694e-003
6.839999999999942e+000	6.840000e+000	1.772703e-003
6.859999999999942e+000	6.860000e+000	1.772711e-003
6.879999999999941e+000	6.880000e+000	1.772720e-003
6.899999999999941e+000	6.900000e+000	1.772728e-003
6.919999999999940e+000	6.920000e+000	1.772736e-003
6.939999999999940e+000	6.940000e+000	1.772745e-003
6.959999999999940e+000	6.960000e+000	1.772753e-003
6.979999999999939e+000	6.980000e+000	1.772762e-003
6.999999999999939e+000	7.000000e+000	1.772770e-003
7.019999999999938e+000	7.020000e+000	1.772779e-003
7.039999999999938e+000	7.040000e+000	1.772787e-003
