freq    vd-db   vd-ph   id-db   id-ph
1.58489319246108e+008   -3.22669935066957e+001    -8.84737599194522e+001    -8.02598040002577e+001    1.39577298177080e+000
1.62181009735889e+008   -3.24668763483039e+001    -8.85025172999344e+001    -8.02596878901999e+001    1.36401347343297e+000
1.65958690743752e+008   -3.26667643634249e+001    -8.85304817911145e+001    -8.02595770030577e+001    1.33297608824457e+000
1.69824365246171e+008   -3.28666573149152e+001    -8.85576681471842e+001    -8.02594711040159e+001    1.30264444281386e+000
1.73780082874934e+008   -3.30665549760678e+001    -8.85840907146168e+001    -8.02593699688056e+001    1.27300252305657e+000
1.77827941003888e+008   -3.32664571301338e+001    -8.86097634394832e+001    -8.02592733832310e+001    1.24403467604314e+000
1.81970085860994e+008   -3.34663635698659e+001    -8.86346998745126e+001    -8.02591811427181e+001    1.21572560202039e+000
1.86208713666283e+008   -3.36662740970812e+001    -8.86589131860187e+001    -8.02590930518832e+001    1.18806034655400e+000
1.90546071796321e+008   -3.38661885222429e+001    -8.86824161606080e+001    -8.02590089241210e+001    1.16102429287161e+000
1.94984459975800e+008   -3.40661066640608e+001    -8.87052212116960e+001    -8.02589285812105e+001    1.13460315437500e+000
1.99526231496884e+008   -3.42660283491083e+001    -8.87273403858952e+001    -8.02588518529391e+001    1.10878296727911e+000
2.04173794466948e+008   -3.44659534114564e+001    -8.87487853691635e+001    -8.02587785767434e+001    1.08355008341506e+000
2.08929613085399e+008   -3.46658816923233e+001    -8.87695674928126e+001    -8.02587085973656e+001    1.05889116322013e+000
2.13796208950219e+008   -3.48658130397391e+001    -8.87896977393195e+001    -8.02586417665259e+001    1.03479316882978e+000
2.18776162394950e+008   -3.50657473082247e+001    -8.88091867479702e+001    -8.02585779426095e+001    1.01124335735607e+000
2.23872113856829e+008   -3.52656843584847e+001    -8.88280448203687e+001    -8.02585169903669e+001    9.88229274267870e-001
2.29086765276772e+008   -3.54656240571127e+001    -8.88462819257114e+001    -8.02584587806286e+001    9.65738746975628e-001
2.34422881531987e+008   -3.56655662763092e+001    -8.88639077059629e+001    -8.02584031900317e+001    9.43759878489230e-001
2.39883291901944e+008   -3.58655108936121e+001    -8.88809314808085e+001    -8.02583501007595e+001    9.22281041252117e-001
2.45470891568498e+008   -3.60654577916372e+001    -8.88973622525018e+001    -8.02582994002924e+001    9.01290871103285e-001
2.51188643150952e+008   -3.62654068578300e+001    -8.89132087104873e+001    -8.02582509811697e+001    8.80778261364110e-001
2.57039578276881e+008   -3.64653579842279e+001    -8.89284792359446e+001    -8.02582047407625e+001    8.60732357064964e-001
2.63026799189532e+008   -3.66653110672319e+001    -8.89431819061012e+001    -8.02581605810569e+001    8.41142549270830e-001
2.69153480392686e+008   -3.68652660073870e+001    -8.89573244984246e+001    -8.02581184084463e+001    8.21998469571554e-001
2.75422870333810e+008   -3.70652227091721e+001    -8.89709144946772e+001    -8.02580781335335e+001    8.03289984663605e-001
2.81838293126439e+008   -3.72651810807978e+001    -8.89839590847904e+001    -8.02580396709417e+001    7.85007191049473e-001
2.88403150312654e+008   -3.74651410340123e+001    -8.89964651706058e+001    -8.02580029391337e+001    7.67140409875464e-001
2.95120922666632e+008   -3.76651024839141e+001    -8.90084393694591e+001    -8.02579678602394e+001    7.49680181874612e-001
3.01995172040195e+008   -3.78650653487731e+001    -8.90198880176390e+001    -8.02579343598910e+001    7.32617262399557e-001
3.09029543251352e+008   -3.80650295498566e+001    -8.90308171736603e+001    -8.02579023670653e+001    7.15942616598741e-001
3.16227766016831e+008   -3.82649950112634e+001    -8.90412326214558e+001    -8.02578718139340e+001    6.99647414682980e-001
3.23593656929621e+008   -3.84649616597629e+001    -8.90511398733581e+001    -8.02578426357194e+001    6.83723027285426e-001
3.31131121482584e+008   -3.86649294246396e+001    -8.90605441729926e+001    -8.02578147705579e+001    6.68161020948561e-001
3.38844156139195e+008   -3.88648982375438e+001    -8.90694504980139e+001    -8.02577881593683e+001    6.52953153694445e-001
3.46736850452524e+008   -3.90648680323469e+001    -8.90778635626949e+001    -8.02577627457273e+001    6.38091370706546e-001
3.54813389233567e+008   -3.92648387450007e+001    -8.90857878203880e+001    -8.02577384757497e+001    6.23567800083033e-001
3.63078054770093e+008   -3.94648103134025e+001    -8.90932274658645e+001    -8.02577152979745e+001    6.09374748722374e-001
3.71535229097164e+008   -3.96647826772630e+001    -8.91001864374911e+001    -8.02576931632555e+001    5.95504698259723e-001
3.80189396320553e+008   -3.98647557779788e+001    -8.91066684192974e+001    -8.02576720246577e+001    5.81950301131223e-001
3.89045144994272e+008   -4.00647295585083e+001    -8.91126768429008e+001    -8.02576518373574e+001    5.68704376697362e-001
3.98107170553488e+008   -4.02647039632505e+001    -8.91182148892940e+001    -8.02576325585477e+001    5.55759907468331e-001
4.07380277804103e+008   -4.04646789379276e+001    -8.91232854905219e+001    -8.02576141473475e+001    5.43110035418436e-001
4.16869383470326e+008   -4.06646544294696e+001    -8.91278913312045e+001    -8.02575965647150e+001    5.30748058356838e-001
4.26579518801583e+008   -4.08646303859024e+001    -8.91320348499442e+001    -8.02575797733648e+001    5.18667426417441e-001
4.36515832240156e+008   -4.10646067562368e+001    -8.91357182406067e+001    -8.02575637376893e+001    5.06861738593767e-001
4.46683592150953e+008   -4.12645834903612e+001    -8.91389434534641e+001    -8.02575484236827e+001    4.95324739372663e-001
4.57088189614864e+008   -4.14645605389350e+001    -8.91417121962221e+001    -8.02575337988696e+001    4.84050315437772e-001
4.67735141287187e+008   -4.16645378532843e+001    -8.91440259349051e+001    -8.02575198322356e+001    4.73032492435367e-001
4.78630092322627e+008   -4.18645153852982e+001    -8.91458858946363e+001    -8.02575064941617e+001    4.62265431840194e-001
4.89778819368435e+008   -4.20644930873277e+001    -8.91472930602632e+001    -8.02574937563618e+001    4.51743427865274e-001
5.01187233627261e+008   -4.22644709120837e+001    -8.91482481768955e+001    -8.02574815918224e+001    4.41460904447946e-001
5.12861383991353e+008   -4.24644488125374e+001    -8.91487517502682e+001    -8.02574699747457e+001    4.31412412312891e-001
5.24807460249761e+008   -4.26644267418207e+001    -8.91488040470355e+001    -8.02574588804945e+001    4.21592626094868e-001
5.37031796370240e+008   -4.28644046531262e+001    -8.91484050948846e+001    -8.02574482855405e+001    4.11996341527338e-001
5.49540873857612e+008   -4.30643824996087e+001    -8.91475546825678e+001    -8.02574381674138e+001    4.02618472691444e-001
5.62341325190336e+008   -4.32643602342854e+001    -8.91462523597839e+001    -8.02574285046558e+001    3.93454049329725e-001
5.75439937337144e+008   -4.34643378099367e+001    -8.91444974369461e+001    -8.02574192767735e+001    3.84498214225365e-001
5.88843655355575e+008   -4.36643151790058e+001    -8.91422889848125e+001    -8.02574104641960e+001    3.75746220630653e-001
6.02559586074344e+008   -4.38642922934980e+001    -8.91396258340124e+001    -8.02574020482331e+001    3.67193429758963e-001
6.16595001861468e+008   -4.40642691048790e+001    -8.91365065744261e+001    -8.02573940110358e+001    3.58835308336577e-001
6.30957344480179e+008   -4.42642455639719e+001    -8.91329295544451e+001    -8.02573863355580e+001    3.50667426202542e-001
6.45654229034641e+008   -4.44642216208533e+001    -8.91288928801103e+001    -8.02573790055210e+001    3.42685453968199e-001
6.60693448007581e+008   -4.46641972247471e+001    -8.91243944141174e+001    -8.02573720053784e+001    3.34885160729105e-001
6.76082975391966e+008   -4.48641723239170e+001    -8.91194317747044e+001    -8.02573653202836e+001    3.27262411824767e-001
6.91830970918920e+008   -4.50641468655571e+001    -8.91140023343967e+001    -8.02573589360581e+001    3.19813166656949e-001
7.07945784384121e+008   -4.52641207956796e+001    -8.91081032186374e+001    -8.02573528391612e+001    3.12533476545756e-001
7.24435960074973e+008   -4.54640940590008e+001    -8.91017313042818e+001    -8.02573470166620e+001    3.05419482642370e-001
7.41310241300900e+008   -4.56640665988235e+001    -8.90948832179632e+001    -8.02573414562110e+001    2.98467413897483e-001
7.58577575029166e+008   -4.58640383569173e+001    -8.90875553343289e+001    -8.02573361460150e+001    2.91673585050230e-001
7.76247116628673e+008   -4.60640092733950e+001    -8.90797437741430e+001    -8.02573310748110e+001    2.85034394687148e-001
7.94328234724263e+008   -4.62639792865857e+001    -8.90714444022637e+001    -8.02573262318434e+001    2.78546323339577e-001
8.12830516164080e+008   -4.64639483329042e+001    -8.90626528254762e+001    -8.02573216068401e+001    2.72205931611342e-001
8.31763771102651e+008   -4.66639163467164e+001    -8.90533643902031e+001    -8.02573171899917e+001    2.66009858368239e-001
8.51138038202356e+008   -4.68638832602001e+001    -8.90435741800716e+001    -8.02573129719300e+001    2.59954818946016e-001
8.70963589956060e+008   -4.70638490032014e+001    -8.90332770133454e+001    -8.02573089437085e+001    2.54037603429102e-001
8.91250938133724e+008   -4.72638135030864e+001    -8.90224674402273e+001    -8.02573050967834e+001    2.48255074935153e-001
9.12010839355888e+008   -4.74637766845868e+001    -8.90111397400094e+001    -8.02573014229952e+001    2.42604167965781e-001
9.33254300796969e+008   -4.76637384696411e+001    -8.89992879180959e+001    -8.02572979145519e+001    2.37081886773865e-001
9.54992586021413e+008   -4.78636987772291e+001    -8.89869057028775e+001    -8.02572945640118e+001    2.31685303785275e-001
9.77237220955787e+008   -4.80636575232002e+001    -8.89739865424665e+001    -8.02572913642685e+001    2.26411558043440e-001
1.00000000000000e+009   -4.82636146200957e+001    -8.89605236012825e+001    -8.02572883085352e+001    2.21257853697476e-001
