vdd	V(ds)	Id(M1)
6.619999999999947e+000	6.620000e+000	1.266931e-003
6.639999999999946e+000	6.640000e+000	1.266939e-003
6.659999999999946e+000	6.660000e+000	1.266946e-003
6.679999999999946e+000	6.680000e+000	1.266954e-003
6.699999999999945e+000	6.700000e+000	1.266961e-003
6.719999999999945e+000	6.720000e+000	1.266969e-003
6.739999999999944e+000	6.740000e+000	1.266976e-003
6.759999999999944e+000	6.760000e+000	1.266984e-003
6.779999999999943e+000	6.780000e+000	1.266991e-003
6.799999999999943e+000	6.800000e+000	1.266998e-003
6.819999999999943e+000	6.820000e+000	1.267006e-003
6.839999999999942e+000	6.840000e+000	1.267013e-003
6.859999999999942e+000	6.860000e+000	1.267021e-003
6.879999999999941e+000	6.880000e+000	1.267028e-003
6.899999999999941e+000	6.900000e+000	1.267036e-003
6.919999999999940e+000	6.920000e+000	1.267043e-003
6.939999999999940e+000	6.940000e+000	1.267051e-003
6.959999999999940e+000	6.960000e+000	1.267058e-003
6.979999999999939e+000	6.980000e+000	1.267066e-003
6.999999999999939e+000	7.000000e+000	1.267073e-003
7.019999999999938e+000	7.020000e+000	1.267081e-003
7.039999999999938e+000	7.040000e+000	1.267088e-003
7.059999999999937e+000	7.060000e+000	1.267095e-003
7.079999999999937e+000	7.080000e+000	1.267103e-003
7.099999999999937e+000	7.100000e+000	1.267110e-003
7.119999999999936e+000	7.120000e+000	1.267118e-003
7.139999999999936e+000	7.140000e+000	1.267125e-003
7.159999999999935e+000	7.160000e+000	1.267133e-003
7.179999999999935e+000	7.180000e+000	1.267140e-003
7.199999999999935e+000	7.200000e+000	1.267148e-003
7.219999999999934e+000	7.220000e+000	1.267155e-003
7.239999999999934e+000	7.240000e+000	1.267163e-003
7.259999999999933e+000	7.260000e+000	1.267170e-003
7.279999999999933e+000	7.280000e+000	1.267177e-003
7.299999999999932e+000	7.300000e+000	1.267185e-003
7.319999999999932e+000	7.320000e+000	1.267192e-003
7.339999999999932e+000	7.340000e+000	1.267200e-003
7.359999999999931e+000	7.360000e+000	1.267207e-003
