vin	V(gs)	Id(M1)
-4.497999999991157e-001	-4.498000e-001	1.513552e-003
-4.496499999991157e-001	-4.496500e-001	1.513805e-003
-4.494999999991157e-001	-4.495000e-001	1.514058e-003
-4.493499999991157e-001	-4.493500e-001	1.514312e-003
-4.491999999991158e-001	-4.492000e-001	1.514565e-003
-4.490499999991158e-001	-4.490500e-001	1.514818e-003
-4.488999999991158e-001	-4.489000e-001	1.515071e-003
-4.487499999991158e-001	-4.487500e-001	1.515324e-003
-4.485999999991158e-001	-4.486000e-001	1.515578e-003
-4.484499999991158e-001	-4.484500e-001	1.515831e-003
-4.482999999991159e-001	-4.483000e-001	1.516084e-003
-4.481499999991159e-001	-4.481500e-001	1.516337e-003
-4.479999999991159e-001	-4.480000e-001	1.516591e-003
-4.478499999991159e-001	-4.478500e-001	1.516844e-003
-4.476999999991159e-001	-4.477000e-001	1.517097e-003
-4.475499999991159e-001	-4.475500e-001	1.517351e-003
-4.473999999991160e-001	-4.474000e-001	1.517604e-003
-4.472499999991160e-001	-4.472500e-001	1.517857e-003
-4.470999999991160e-001	-4.471000e-001	1.518111e-003
-4.469499999991160e-001	-4.469500e-001	1.518364e-003
-4.467999999991160e-001	-4.468000e-001	1.518618e-003
-4.466499999991160e-001	-4.466500e-001	1.518871e-003
-4.464999999991161e-001	-4.465000e-001	1.519124e-003
-4.463499999991161e-001	-4.463500e-001	1.519378e-003
-4.461999999991161e-001	-4.462000e-001	1.519631e-003
-4.460499999991161e-001	-4.460500e-001	1.519885e-003
-4.458999999991161e-001	-4.459000e-001	1.520138e-003
-4.457499999991161e-001	-4.457500e-001	1.520392e-003
-4.455999999991162e-001	-4.456000e-001	1.520645e-003
-4.454499999991162e-001	-4.454500e-001	1.520899e-003
-4.452999999991162e-001	-4.453000e-001	1.521153e-003
-4.451499999991162e-001	-4.451500e-001	1.521406e-003
-4.449999999991162e-001	-4.450000e-001	1.521660e-003
-4.448499999991162e-001	-4.448500e-001	1.521913e-003
-4.446999999991163e-001	-4.447000e-001	1.522167e-003
-4.445499999991163e-001	-4.445500e-001	1.522421e-003
-4.443999999991163e-001	-4.444000e-001	1.522674e-003
-4.442499999991163e-001	-4.442500e-001	1.522928e-003
-4.440999999991163e-001	-4.441000e-001	1.523182e-003
-4.439499999991163e-001	-4.439500e-001	1.523435e-003
-4.437999999991164e-001	-4.438000e-001	1.523689e-003
-4.436499999991164e-001	-4.436500e-001	1.523943e-003
-4.434999999991164e-001	-4.435000e-001	1.524197e-003
-4.433499999991164e-001	-4.433500e-001	1.524450e-003
-4.431999999991164e-001	-4.432000e-001	1.524704e-003
-4.430499999991164e-001	-4.430500e-001	1.524958e-003
-4.428999999991164e-001	-4.429000e-001	1.525212e-003
-4.427499999991165e-001	-4.427500e-001	1.525466e-003
-4.425999999991165e-001	-4.426000e-001	1.525720e-003
-4.424499999991165e-001	-4.424500e-001	1.525974e-003
-4.422999999991165e-001	-4.423000e-001	1.526227e-003
-4.421499999991165e-001	-4.421500e-001	1.526481e-003
-4.419999999991165e-001	-4.420000e-001	1.526735e-003
-4.418499999991166e-001	-4.418500e-001	1.526989e-003
-4.416999999991166e-001	-4.417000e-001	1.527243e-003
-4.415499999991166e-001	-4.415500e-001	1.527497e-003
-4.413999999991166e-001	-4.414000e-001	1.527751e-003
-4.412499999991166e-001	-4.412500e-001	1.528005e-003
-4.410999999991166e-001	-4.411000e-001	1.528259e-003
-4.409499999991167e-001	-4.409500e-001	1.528513e-003
-4.407999999991167e-001	-4.408000e-001	1.528767e-003
-4.406499999991167e-001	-4.406500e-001	1.529021e-003
-4.404999999991167e-001	-4.405000e-001	1.529275e-003
-4.403499999991167e-001	-4.403500e-001	1.529529e-003
-4.401999999991167e-001	-4.402000e-001	1.529784e-003
-4.400499999991168e-001	-4.400500e-001	1.530038e-003
-4.398999999991168e-001	-4.399000e-001	1.530292e-003
-4.397499999991168e-001	-4.397500e-001	1.530546e-003
-4.395999999991168e-001	-4.396000e-001	1.530800e-003
-4.394499999991168e-001	-4.394500e-001	1.531054e-003
-4.392999999991168e-001	-4.393000e-001	1.531309e-003
-4.391499999991169e-001	-4.391500e-001	1.531563e-003
-4.389999999991169e-001	-4.390000e-001	1.531817e-003
-4.388499999991169e-001	-4.388500e-001	1.532071e-003
-4.386999999991169e-001	-4.387000e-001	1.532326e-003
-4.385499999991169e-001	-4.385500e-001	1.532580e-003
-4.383999999991169e-001	-4.384000e-001	1.532834e-003
-4.382499999991170e-001	-4.382500e-001	1.533089e-003
-4.380999999991170e-001	-4.381000e-001	1.533343e-003
-4.379499999991170e-001	-4.379500e-001	1.533597e-003
-4.377999999991170e-001	-4.378000e-001	1.533851e-003
-4.376499999991170e-001	-4.376500e-001	1.534106e-003
-4.374999999991170e-001	-4.375000e-001	1.534360e-003
-4.373499999991171e-001	-4.373500e-001	1.534615e-003
-4.371999999991171e-001	-4.372000e-001	1.534869e-003
-4.370499999991171e-001	-4.370500e-001	1.535124e-003
-4.368999999991171e-001	-4.369000e-001	1.535378e-003
-4.367499999991171e-001	-4.367500e-001	1.535633e-003
-4.365999999991171e-001	-4.366000e-001	1.535887e-003
-4.364499999991172e-001	-4.364500e-001	1.536141e-003
-4.362999999991172e-001	-4.363000e-001	1.536396e-003
-4.361499999991172e-001	-4.361500e-001	1.536651e-003
-4.359999999991172e-001	-4.360000e-001	1.536905e-003
-4.358499999991172e-001	-4.358500e-001	1.537160e-003
-4.356999999991172e-001	-4.357000e-001	1.537414e-003
-4.355499999991173e-001	-4.355500e-001	1.537669e-003
-4.353999999991173e-001	-4.354000e-001	1.537923e-003
-4.352499999991173e-001	-4.352500e-001	1.538178e-003
-4.350999999991173e-001	-4.351000e-001	1.538433e-003
-4.349499999991173e-001	-4.349500e-001	1.538687e-003
-4.347999999991173e-001	-4.348000e-001	1.538942e-003
-4.346499999991174e-001	-4.346500e-001	1.539197e-003
-4.344999999991174e-001	-4.345000e-001	1.539451e-003
-4.343499999991174e-001	-4.343500e-001	1.539706e-003
-4.341999999991174e-001	-4.342000e-001	1.539961e-003
-4.340499999991174e-001	-4.340500e-001	1.540216e-003
-4.338999999991174e-001	-4.339000e-001	1.540470e-003
-4.337499999991175e-001	-4.337500e-001	1.540725e-003
-4.335999999991175e-001	-4.336000e-001	1.540980e-003
-4.334499999991175e-001	-4.334500e-001	1.541235e-003
-4.332999999991175e-001	-4.333000e-001	1.541490e-003
-4.331499999991175e-001	-4.331500e-001	1.541745e-003
-4.329999999991175e-001	-4.330000e-001	1.541999e-003
-4.328499999991176e-001	-4.328500e-001	1.542254e-003
-4.326999999991176e-001	-4.327000e-001	1.542509e-003
-4.325499999991176e-001	-4.325500e-001	1.542764e-003
-4.323999999991176e-001	-4.324000e-001	1.543019e-003
-4.322499999991176e-001	-4.322500e-001	1.543274e-003
-4.320999999991176e-001	-4.321000e-001	1.543529e-003
-4.319499999991177e-001	-4.319500e-001	1.543784e-003
-4.317999999991177e-001	-4.318000e-001	1.544039e-003
-4.316499999991177e-001	-4.316500e-001	1.544294e-003
-4.314999999991177e-001	-4.315000e-001	1.544549e-003
-4.313499999991177e-001	-4.313500e-001	1.544804e-003
-4.311999999991177e-001	-4.312000e-001	1.545059e-003
-4.310499999991178e-001	-4.310500e-001	1.545314e-003
-4.308999999991178e-001	-4.309000e-001	1.545569e-003
-4.307499999991178e-001	-4.307500e-001	1.545824e-003
-4.305999999991178e-001	-4.306000e-001	1.546079e-003
-4.304499999991178e-001	-4.304500e-001	1.546334e-003
-4.302999999991178e-001	-4.303000e-001	1.546590e-003
-4.301499999991179e-001	-4.301500e-001	1.546845e-003
-4.299999999991179e-001	-4.300000e-001	1.547100e-003
-4.298499999991179e-001	-4.298500e-001	1.547355e-003
-4.296999999991179e-001	-4.297000e-001	1.547610e-003
-4.295499999991179e-001	-4.295500e-001	1.547866e-003
-4.293999999991179e-001	-4.294000e-001	1.548121e-003
-4.292499999991180e-001	-4.292500e-001	1.548376e-003
-4.290999999991180e-001	-4.291000e-001	1.548631e-003
-4.289499999991180e-001	-4.289500e-001	1.548887e-003
-4.287999999991180e-001	-4.288000e-001	1.549142e-003
-4.286499999991180e-001	-4.286500e-001	1.549397e-003
-4.284999999991180e-001	-4.285000e-001	1.549653e-003
-4.283499999991181e-001	-4.283500e-001	1.549908e-003
-4.281999999991181e-001	-4.282000e-001	1.550163e-003
-4.280499999991181e-001	-4.280500e-001	1.550419e-003
-4.278999999991181e-001	-4.279000e-001	1.550674e-003
-4.277499999991181e-001	-4.277500e-001	1.550930e-003
-4.275999999991181e-001	-4.276000e-001	1.551185e-003
-4.274499999991182e-001	-4.274500e-001	1.551440e-003
-4.272999999991182e-001	-4.273000e-001	1.551696e-003
-4.271499999991182e-001	-4.271500e-001	1.551951e-003
-4.269999999991182e-001	-4.270000e-001	1.552207e-003
-4.268499999991182e-001	-4.268500e-001	1.552462e-003
-4.266999999991182e-001	-4.267000e-001	1.552718e-003
-4.265499999991183e-001	-4.265500e-001	1.552973e-003
-4.263999999991183e-001	-4.264000e-001	1.553229e-003
-4.262499999991183e-001	-4.262500e-001	1.553485e-003
-4.260999999991183e-001	-4.261000e-001	1.553740e-003
-4.259499999991183e-001	-4.259500e-001	1.553996e-003
-4.257999999991183e-001	-4.258000e-001	1.554251e-003
-4.256499999991183e-001	-4.256500e-001	1.554507e-003
-4.254999999991184e-001	-4.255000e-001	1.554763e-003
-4.253499999991184e-001	-4.253500e-001	1.555018e-003
-4.251999999991184e-001	-4.252000e-001	1.555274e-003
-4.250499999991184e-001	-4.250500e-001	1.555530e-003
-4.248999999991184e-001	-4.249000e-001	1.555785e-003
-4.247499999991184e-001	-4.247500e-001	1.556041e-003
-4.245999999991185e-001	-4.246000e-001	1.556297e-003
-4.244499999991185e-001	-4.244500e-001	1.556553e-003
-4.242999999991185e-001	-4.243000e-001	1.556808e-003
-4.241499999991185e-001	-4.241500e-001	1.557064e-003
-4.239999999991185e-001	-4.240000e-001	1.557320e-003
-4.238499999991185e-001	-4.238500e-001	1.557576e-003
-4.236999999991186e-001	-4.237000e-001	1.557832e-003
-4.235499999991186e-001	-4.235500e-001	1.558088e-003
-4.233999999991186e-001	-4.234000e-001	1.558343e-003
-4.232499999991186e-001	-4.232500e-001	1.558599e-003
-4.230999999991186e-001	-4.231000e-001	1.558855e-003
-4.229499999991186e-001	-4.229500e-001	1.559111e-003
-4.227999999991187e-001	-4.228000e-001	1.559367e-003
-4.226499999991187e-001	-4.226500e-001	1.559623e-003
-4.224999999991187e-001	-4.225000e-001	1.559879e-003
-4.223499999991187e-001	-4.223500e-001	1.560135e-003
-4.221999999991187e-001	-4.222000e-001	1.560391e-003
-4.220499999991187e-001	-4.220500e-001	1.560647e-003
-4.218999999991188e-001	-4.219000e-001	1.560903e-003
-4.217499999991188e-001	-4.217500e-001	1.561159e-003
-4.215999999991188e-001	-4.216000e-001	1.561415e-003
-4.214499999991188e-001	-4.214500e-001	1.561671e-003
-4.212999999991188e-001	-4.213000e-001	1.561927e-003
-4.211499999991188e-001	-4.211500e-001	1.562183e-003
-4.209999999991189e-001	-4.210000e-001	1.562439e-003
-4.208499999991189e-001	-4.208500e-001	1.562695e-003
-4.206999999991189e-001	-4.207000e-001	1.562952e-003
-4.205499999991189e-001	-4.205500e-001	1.563208e-003
-4.203999999991189e-001	-4.204000e-001	1.563464e-003
-4.202499999991189e-001	-4.202500e-001	1.563720e-003
-4.200999999991190e-001	-4.201000e-001	1.563976e-003
-4.199499999991190e-001	-4.199500e-001	1.564233e-003
-4.197999999991190e-001	-4.198000e-001	1.564489e-003
-4.196499999991190e-001	-4.196500e-001	1.564745e-003
-4.194999999991190e-001	-4.195000e-001	1.565001e-003
-4.193499999991190e-001	-4.193500e-001	1.565258e-003
-4.191999999991191e-001	-4.192000e-001	1.565514e-003
-4.190499999991191e-001	-4.190500e-001	1.565770e-003
-4.188999999991191e-001	-4.189000e-001	1.566027e-003
-4.187499999991191e-001	-4.187500e-001	1.566283e-003
-4.185999999991191e-001	-4.186000e-001	1.566539e-003
-4.184499999991191e-001	-4.184500e-001	1.566796e-003
-4.182999999991192e-001	-4.183000e-001	1.567052e-003
-4.181499999991192e-001	-4.181500e-001	1.567309e-003
-4.179999999991192e-001	-4.180000e-001	1.567565e-003
-4.178499999991192e-001	-4.178500e-001	1.567821e-003
-4.176999999991192e-001	-4.177000e-001	1.568078e-003
-4.175499999991192e-001	-4.175500e-001	1.568334e-003
-4.173999999991193e-001	-4.174000e-001	1.568591e-003
-4.172499999991193e-001	-4.172500e-001	1.568847e-003
-4.170999999991193e-001	-4.171000e-001	1.569104e-003
-4.169499999991193e-001	-4.169500e-001	1.569360e-003
-4.167999999991193e-001	-4.168000e-001	1.569617e-003
-4.166499999991193e-001	-4.166500e-001	1.569874e-003
-4.164999999991194e-001	-4.165000e-001	1.570130e-003
-4.163499999991194e-001	-4.163500e-001	1.570387e-003
-4.161999999991194e-001	-4.162000e-001	1.570643e-003
-4.160499999991194e-001	-4.160500e-001	1.570900e-003
-4.158999999991194e-001	-4.159000e-001	1.571157e-003
-4.157499999991194e-001	-4.157500e-001	1.571413e-003
-4.155999999991195e-001	-4.156000e-001	1.571670e-003
-4.154499999991195e-001	-4.154500e-001	1.571927e-003
-4.152999999991195e-001	-4.153000e-001	1.572183e-003
-4.151499999991195e-001	-4.151500e-001	1.572440e-003
-4.149999999991195e-001	-4.150000e-001	1.572697e-003
-4.148499999991195e-001	-4.148500e-001	1.572954e-003
-4.146999999991196e-001	-4.147000e-001	1.573210e-003
-4.145499999991196e-001	-4.145500e-001	1.573467e-003
-4.143999999991196e-001	-4.144000e-001	1.573724e-003
-4.142499999991196e-001	-4.142500e-001	1.573981e-003
-4.140999999991196e-001	-4.141000e-001	1.574238e-003
-4.139499999991196e-001	-4.139500e-001	1.574494e-003
-4.137999999991197e-001	-4.138000e-001	1.574751e-003
-4.136499999991197e-001	-4.136500e-001	1.575008e-003
-4.134999999991197e-001	-4.135000e-001	1.575265e-003
-4.133499999991197e-001	-4.133500e-001	1.575522e-003
-4.131999999991197e-001	-4.132000e-001	1.575779e-003
-4.130499999991197e-001	-4.130500e-001	1.576036e-003
-4.128999999991198e-001	-4.129000e-001	1.576293e-003
-4.127499999991198e-001	-4.127500e-001	1.576550e-003
-4.125999999991198e-001	-4.126000e-001	1.576807e-003
-4.124499999991198e-001	-4.124500e-001	1.577064e-003
-4.122999999991198e-001	-4.123000e-001	1.577321e-003
-4.121499999991198e-001	-4.121500e-001	1.577578e-003
-4.119999999991199e-001	-4.120000e-001	1.577835e-003
-4.118499999991199e-001	-4.118500e-001	1.578092e-003
-4.116999999991199e-001	-4.117000e-001	1.578349e-003
-4.115499999991199e-001	-4.115500e-001	1.578606e-003
-4.113999999991199e-001	-4.114000e-001	1.578863e-003
-4.112499999991199e-001	-4.112500e-001	1.579120e-003
-4.110999999991200e-001	-4.111000e-001	1.579378e-003
-4.109499999991200e-001	-4.109500e-001	1.579635e-003
-4.107999999991200e-001	-4.108000e-001	1.579892e-003
-4.106499999991200e-001	-4.106500e-001	1.580149e-003
-4.104999999991200e-001	-4.105000e-001	1.580406e-003
-4.103499999991200e-001	-4.103500e-001	1.580663e-003
-4.101999999991201e-001	-4.102000e-001	1.580921e-003
-4.100499999991201e-001	-4.100500e-001	1.581178e-003
-4.098999999991201e-001	-4.099000e-001	1.581435e-003
-4.097499999991201e-001	-4.097500e-001	1.581692e-003
-4.095999999991201e-001	-4.096000e-001	1.581950e-003
-4.094499999991201e-001	-4.094500e-001	1.582207e-003
-4.092999999991202e-001	-4.093000e-001	1.582464e-003
-4.091499999991202e-001	-4.091500e-001	1.582722e-003
-4.089999999991202e-001	-4.090000e-001	1.582979e-003
-4.088499999991202e-001	-4.088500e-001	1.583237e-003
-4.086999999991202e-001	-4.087000e-001	1.583494e-003
-4.085499999991202e-001	-4.085500e-001	1.583751e-003
-4.083999999991202e-001	-4.084000e-001	1.584009e-003
-4.082499999991203e-001	-4.082500e-001	1.584266e-003
-4.080999999991203e-001	-4.081000e-001	1.584524e-003
-4.079499999991203e-001	-4.079500e-001	1.584781e-003
-4.077999999991203e-001	-4.078000e-001	1.585039e-003
-4.076499999991203e-001	-4.076500e-001	1.585296e-003
-4.074999999991203e-001	-4.075000e-001	1.585554e-003
-4.073499999991204e-001	-4.073500e-001	1.585811e-003
-4.071999999991204e-001	-4.072000e-001	1.586069e-003
-4.070499999991204e-001	-4.070500e-001	1.586326e-003
-4.068999999991204e-001	-4.069000e-001	1.586584e-003
-4.067499999991204e-001	-4.067500e-001	1.586841e-003
-4.065999999991204e-001	-4.066000e-001	1.587099e-003
-4.064499999991205e-001	-4.064500e-001	1.587357e-003
-4.062999999991205e-001	-4.063000e-001	1.587614e-003
-4.061499999991205e-001	-4.061500e-001	1.587872e-003
-4.059999999991205e-001	-4.060000e-001	1.588130e-003
-4.058499999991205e-001	-4.058500e-001	1.588387e-003
-4.056999999991205e-001	-4.057000e-001	1.588645e-003
-4.055499999991206e-001	-4.055500e-001	1.588903e-003
-4.053999999991206e-001	-4.054000e-001	1.589161e-003
-4.052499999991206e-001	-4.052500e-001	1.589418e-003
-4.050999999991206e-001	-4.051000e-001	1.589676e-003
-4.049499999991206e-001	-4.049500e-001	1.589934e-003
-4.047999999991206e-001	-4.048000e-001	1.590192e-003
-4.046499999991207e-001	-4.046500e-001	1.590449e-003
-4.044999999991207e-001	-4.045000e-001	1.590707e-003
-4.043499999991207e-001	-4.043500e-001	1.590965e-003
-4.041999999991207e-001	-4.042000e-001	1.591223e-003
-4.040499999991207e-001	-4.040500e-001	1.591481e-003
-4.038999999991207e-001	-4.039000e-001	1.591739e-003
-4.037499999991208e-001	-4.037500e-001	1.591997e-003
-4.035999999991208e-001	-4.036000e-001	1.592254e-003
-4.034499999991208e-001	-4.034500e-001	1.592512e-003
-4.032999999991208e-001	-4.033000e-001	1.592770e-003
-4.031499999991208e-001	-4.031500e-001	1.593028e-003
-4.029999999991208e-001	-4.030000e-001	1.593286e-003
-4.028499999991209e-001	-4.028500e-001	1.593544e-003
-4.026999999991209e-001	-4.027000e-001	1.593802e-003
-4.025499999991209e-001	-4.025500e-001	1.594060e-003
-4.023999999991209e-001	-4.024000e-001	1.594318e-003
-4.022499999991209e-001	-4.022500e-001	1.594577e-003
-4.020999999991209e-001	-4.021000e-001	1.594835e-003
-4.019499999991210e-001	-4.019500e-001	1.595093e-003
-4.017999999991210e-001	-4.018000e-001	1.595351e-003
-4.016499999991210e-001	-4.016500e-001	1.595609e-003
-4.014999999991210e-001	-4.015000e-001	1.595867e-003
-4.013499999991210e-001	-4.013500e-001	1.596125e-003
-4.011999999991210e-001	-4.012000e-001	1.596383e-003
-4.010499999991211e-001	-4.010500e-001	1.596641e-003
-4.008999999991211e-001	-4.009000e-001	1.596900e-003
-4.007499999991211e-001	-4.007500e-001	1.597158e-003
-4.005999999991211e-001	-4.006000e-001	1.597416e-003
-4.004499999991211e-001	-4.004500e-001	1.597674e-003
-4.002999999991211e-001	-4.003000e-001	1.597933e-003
-4.001499999991212e-001	-4.001500e-001	1.598191e-003
-3.999999999991212e-001	-4.000000e-001	1.598449e-003
-3.998499999991212e-001	-3.998500e-001	1.598708e-003
-3.996999999991212e-001	-3.997000e-001	1.598966e-003
-3.995499999991212e-001	-3.995500e-001	1.599224e-003
-3.993999999991212e-001	-3.994000e-001	1.599482e-003
-3.992499999991213e-001	-3.992500e-001	1.599741e-003
-3.990999999991213e-001	-3.991000e-001	1.599999e-003
-3.989499999991213e-001	-3.989500e-001	1.600258e-003
-3.987999999991213e-001	-3.988000e-001	1.600516e-003
-3.986499999991213e-001	-3.986500e-001	1.600775e-003
-3.984999999991213e-001	-3.985000e-001	1.601033e-003
-3.983499999991214e-001	-3.983500e-001	1.601291e-003
-3.981999999991214e-001	-3.982000e-001	1.601550e-003
-3.980499999991214e-001	-3.980500e-001	1.601808e-003
-3.978999999991214e-001	-3.979000e-001	1.602067e-003
-3.977499999991214e-001	-3.977500e-001	1.602325e-003
-3.975999999991214e-001	-3.976000e-001	1.602584e-003
-3.974499999991215e-001	-3.974500e-001	1.602843e-003
-3.972999999991215e-001	-3.973000e-001	1.603101e-003
-3.971499999991215e-001	-3.971500e-001	1.603360e-003
-3.969999999991215e-001	-3.970000e-001	1.603618e-003
-3.968499999991215e-001	-3.968500e-001	1.603877e-003
-3.966999999991215e-001	-3.967000e-001	1.604135e-003
-3.965499999991216e-001	-3.965500e-001	1.604394e-003
-3.963999999991216e-001	-3.964000e-001	1.604653e-003
-3.962499999991216e-001	-3.962500e-001	1.604912e-003
-3.960999999991216e-001	-3.961000e-001	1.605170e-003
-3.959499999991216e-001	-3.959500e-001	1.605429e-003
-3.957999999991216e-001	-3.958000e-001	1.605688e-003
-3.956499999991217e-001	-3.956500e-001	1.605946e-003
-3.954999999991217e-001	-3.955000e-001	1.606205e-003
-3.953499999991217e-001	-3.953500e-001	1.606464e-003
-3.951999999991217e-001	-3.952000e-001	1.606723e-003
-3.950499999991217e-001	-3.950500e-001	1.606982e-003
-3.948999999991217e-001	-3.949000e-001	1.607240e-003
-3.947499999991218e-001	-3.947500e-001	1.607499e-003
-3.945999999991218e-001	-3.946000e-001	1.607758e-003
-3.944499999991218e-001	-3.944500e-001	1.608017e-003
-3.942999999991218e-001	-3.943000e-001	1.608276e-003
-3.941499999991218e-001	-3.941500e-001	1.608535e-003
-3.939999999991218e-001	-3.940000e-001	1.608794e-003
-3.938499999991219e-001	-3.938500e-001	1.609052e-003
-3.936999999991219e-001	-3.937000e-001	1.609311e-003
-3.935499999991219e-001	-3.935500e-001	1.609570e-003
-3.933999999991219e-001	-3.934000e-001	1.609829e-003
-3.932499999991219e-001	-3.932500e-001	1.610088e-003
-3.930999999991219e-001	-3.931000e-001	1.610347e-003
-3.929499999991220e-001	-3.929500e-001	1.610606e-003
-3.927999999991220e-001	-3.928000e-001	1.610865e-003
-3.926499999991220e-001	-3.926500e-001	1.611124e-003
-3.924999999991220e-001	-3.925000e-001	1.611384e-003
-3.923499999991220e-001	-3.923500e-001	1.611643e-003
-3.921999999991220e-001	-3.922000e-001	1.611902e-003
-3.920499999991221e-001	-3.920500e-001	1.612161e-003
-3.918999999991221e-001	-3.919000e-001	1.612420e-003
-3.917499999991221e-001	-3.917500e-001	1.612679e-003
-3.915999999991221e-001	-3.916000e-001	1.612938e-003
-3.914499999991221e-001	-3.914500e-001	1.613197e-003
-3.912999999991221e-001	-3.913000e-001	1.613457e-003
-3.911499999991221e-001	-3.911500e-001	1.613716e-003
-3.909999999991222e-001	-3.910000e-001	1.613975e-003
-3.908499999991222e-001	-3.908500e-001	1.614234e-003
-3.906999999991222e-001	-3.907000e-001	1.614493e-003
-3.905499999991222e-001	-3.905500e-001	1.614753e-003
-3.903999999991222e-001	-3.904000e-001	1.615012e-003
-3.902499999991222e-001	-3.902500e-001	1.615271e-003
-3.900999999991223e-001	-3.901000e-001	1.615531e-003
-3.899499999991223e-001	-3.899500e-001	1.615790e-003
-3.897999999991223e-001	-3.898000e-001	1.616049e-003
-3.896499999991223e-001	-3.896500e-001	1.616309e-003
-3.894999999991223e-001	-3.895000e-001	1.616568e-003
-3.893499999991223e-001	-3.893500e-001	1.616827e-003
-3.891999999991224e-001	-3.892000e-001	1.617087e-003
-3.890499999991224e-001	-3.890500e-001	1.617346e-003
-3.888999999991224e-001	-3.889000e-001	1.617606e-003
-3.887499999991224e-001	-3.887500e-001	1.617865e-003
-3.885999999991224e-001	-3.886000e-001	1.618125e-003
-3.884499999991224e-001	-3.884500e-001	1.618384e-003
-3.882999999991225e-001	-3.883000e-001	1.618644e-003
-3.881499999991225e-001	-3.881500e-001	1.618903e-003
-3.879999999991225e-001	-3.880000e-001	1.619163e-003
-3.878499999991225e-001	-3.878500e-001	1.619422e-003
-3.876999999991225e-001	-3.877000e-001	1.619682e-003
-3.875499999991225e-001	-3.875500e-001	1.619941e-003
-3.873999999991226e-001	-3.874000e-001	1.620201e-003
-3.872499999991226e-001	-3.872500e-001	1.620460e-003
-3.870999999991226e-001	-3.871000e-001	1.620720e-003
-3.869499999991226e-001	-3.869500e-001	1.620980e-003
-3.867999999991226e-001	-3.868000e-001	1.621239e-003
-3.866499999991226e-001	-3.866500e-001	1.621499e-003
-3.864999999991227e-001	-3.865000e-001	1.621759e-003
-3.863499999991227e-001	-3.863500e-001	1.622018e-003
-3.861999999991227e-001	-3.862000e-001	1.622278e-003
-3.860499999991227e-001	-3.860500e-001	1.622538e-003
-3.858999999991227e-001	-3.859000e-001	1.622798e-003
-3.857499999991227e-001	-3.857500e-001	1.623057e-003
-3.855999999991228e-001	-3.856000e-001	1.623317e-003
-3.854499999991228e-001	-3.854500e-001	1.623577e-003
-3.852999999991228e-001	-3.853000e-001	1.623837e-003
-3.851499999991228e-001	-3.851500e-001	1.624096e-003
-3.849999999991228e-001	-3.850000e-001	1.624356e-003
-3.848499999991228e-001	-3.848500e-001	1.624616e-003
-3.846999999991229e-001	-3.847000e-001	1.624876e-003
-3.845499999991229e-001	-3.845500e-001	1.625136e-003
-3.843999999991229e-001	-3.844000e-001	1.625396e-003
-3.842499999991229e-001	-3.842500e-001	1.625656e-003
-3.840999999991229e-001	-3.841000e-001	1.625916e-003
-3.839499999991229e-001	-3.839500e-001	1.626176e-003
-3.837999999991230e-001	-3.838000e-001	1.626436e-003
-3.836499999991230e-001	-3.836500e-001	1.626696e-003
-3.834999999991230e-001	-3.835000e-001	1.626955e-003
-3.833499999991230e-001	-3.833500e-001	1.627215e-003
-3.831999999991230e-001	-3.832000e-001	1.627475e-003
-3.830499999991230e-001	-3.830500e-001	1.627736e-003
-3.828999999991231e-001	-3.829000e-001	1.627996e-003
-3.827499999991231e-001	-3.827500e-001	1.628256e-003
-3.825999999991231e-001	-3.826000e-001	1.628516e-003
-3.824499999991231e-001	-3.824500e-001	1.628776e-003
-3.822999999991231e-001	-3.823000e-001	1.629036e-003
-3.821499999991231e-001	-3.821500e-001	1.629296e-003
-3.819999999991232e-001	-3.820000e-001	1.629556e-003
-3.818499999991232e-001	-3.818500e-001	1.629816e-003
-3.816999999991232e-001	-3.817000e-001	1.630077e-003
-3.815499999991232e-001	-3.815500e-001	1.630337e-003
-3.813999999991232e-001	-3.814000e-001	1.630597e-003
-3.812499999991232e-001	-3.812500e-001	1.630857e-003
-3.810999999991233e-001	-3.811000e-001	1.631117e-003
-3.809499999991233e-001	-3.809500e-001	1.631378e-003
-3.807999999991233e-001	-3.808000e-001	1.631638e-003
-3.806499999991233e-001	-3.806500e-001	1.631898e-003
-3.804999999991233e-001	-3.805000e-001	1.632158e-003
-3.803499999991233e-001	-3.803500e-001	1.632419e-003
-3.801999999991234e-001	-3.802000e-001	1.632679e-003
-3.800499999991234e-001	-3.800500e-001	1.632939e-003
-3.798999999991234e-001	-3.799000e-001	1.633200e-003
-3.797499999991234e-001	-3.797500e-001	1.633460e-003
-3.795999999991234e-001	-3.796000e-001	1.633720e-003
-3.794499999991234e-001	-3.794500e-001	1.633981e-003
-3.792999999991235e-001	-3.793000e-001	1.634241e-003
-3.791499999991235e-001	-3.791500e-001	1.634502e-003
-3.789999999991235e-001	-3.790000e-001	1.634762e-003
-3.788499999991235e-001	-3.788500e-001	1.635023e-003
-3.786999999991235e-001	-3.787000e-001	1.635283e-003
-3.785499999991235e-001	-3.785500e-001	1.635544e-003
-3.783999999991236e-001	-3.784000e-001	1.635804e-003
-3.782499999991236e-001	-3.782500e-001	1.636065e-003
-3.780999999991236e-001	-3.781000e-001	1.636325e-003
-3.779499999991236e-001	-3.779500e-001	1.636586e-003
-3.777999999991236e-001	-3.778000e-001	1.636846e-003
-3.776499999991236e-001	-3.776500e-001	1.637107e-003
